CUST_ID,CUST_TYP,CUST_FRST_NM,CUST_LST_NM,CUST_GENDER,CUST_DOB,CUST_DOD,CUST_ADDR,CUST_CITY,CUST_STATE,CUST_ZIP,CUST_PH_NO,CUST_EMAIL,CUST_TAX_ID,CUST_TAX_ID_TYP
8261,Medical Provider,Wellness Solutions Group,,,,,737 Tara Landing Apt. 846,Booneburgh,WA,36165,8639149912,wellnesssolutionsgroup.@company.com,253630802,EIN
8262,Medical Provider,Prime Health Network Group,,,,,893 Kelsey Viaduct,Morganfort,OH,55771,6189541559,primehealthnetworkgroup.@company.com,618285636,EIN
8263,Medical Provider,Cura Medical Services Partners,,,,,6648 Gregory Lakes Suite 634,Atkinsonborough,NV,28390,1637244381,curamedicalservicespartners.@company.com,486826939,EIN
8264,Medical Provider,Healthcare Partners Partners,,,,,566 Christopher Summit,New Kaylaville,WV,82699,1539234062,healthcarepartnerspartners.@company.com,228396502,EIN
8265,Medical Provider,Prime Health Network Corporation,,,,,93984 Price Pines Suite 472,Andersonland,TX,74494,7115074619,primehealthnetworkcorporation.@company.com,884258529,EIN
8266,Medical Provider,Prime Health Network Group,,,,,0034 Tammy Plains Apt. 994,Port Glenn,WV,24325,2254033587,primehealthnetworkgroup.@company.com,208470619,EIN
8267,Medical Provider,Prime Health Network Group,,,,,702 Cory Islands,Bennettchester,TX,20797,7319054957,primehealthnetworkgroup.@company.com,556444677,EIN
8268,Medical Provider,Wellness Solutions Partners,,,,,56532 Michael Estate Suite 630,New Johnmouth,WA,67926,6146912219,wellnesssolutionspartners.@company.com,510023139,EIN
8269,Medical Provider,Cura Medical Services Group,,,,,15072 Mathews Manor Apt. 742,Bellshire,CA,50824,9828145195,curamedicalservicesgroup.@company.com,236761053,EIN
8270,Medical Provider,Wellness Solutions Corporation,,,,,03407 Rodriguez Burgs Suite 951,Marychester,NY,82680,0012054181,wellnesssolutionscorporation.@company.com,622416326,EIN
8271,Medical Provider,Healthcare Partners Partners,,,,,50437 Shelby Stravenue Suite 512,Brownmouth,WV,80883,4815344089,healthcarepartnerspartners.@company.com,935091299,EIN
8272,Medical Provider,Healthcare Partners Solutions,,,,,7954 Rodriguez Springs,Port Belindaview,MA,15168,1396208048,healthcarepartnerssolutions.@company.com,464565716,EIN
8273,Medical Provider,Cura Medical Services Inc.,,,,,5226 Spence Motorway,Port Donaldtown,WV,69431,9959579468,curamedicalservicesinc..@company.com,889122097,EIN
8274,Medical Provider,Healthcare Partners Solutions,,,,,768 Lisa Run Apt. 902,Port Frank,OH,08971,6985561031,healthcarepartnerssolutions.@company.com,646444282,EIN
8275,Medical Provider,Wellness Solutions Inc.,,,,,08546 Gutierrez Estates Apt. 832,New Joseph,MI,14575,2624470908,wellnesssolutionsinc..@company.com,455155114,EIN
8276,Medical Provider,Prime Health Network Solutions,,,,,7560 Danielle Glen,Jamesmouth,CA,67263,4777084580,primehealthnetworksolutions.@company.com,556658835,EIN
8277,Medical Provider,Cura Medical Services Partners,,,,,166 Stevens Station Suite 397,South Sandratown,FL,46525,7944068011,curamedicalservicespartners.@company.com,350574481,EIN
8278,Medical Provider,Wellness Solutions Inc.,,,,,74464 Ramsey Terrace Apt. 766,Port Jesse,NY,37458,2144200685,wellnesssolutionsinc..@company.com,926585611,EIN
8279,Medical Provider,Cura Medical Services Solutions,,,,,169 Lucas Ford Apt. 316,North Mariahaven,VA,44546,7539033703,curamedicalservicessolutions.@company.com,641082858,EIN
8280,Medical Provider,Healthcare Partners Inc.,,,,,883 Davis Springs,Port Jennifer,CA,19938,0015679245,healthcarepartnersinc..@company.com,754024241,EIN
8281,Medical Provider,Prime Health Network Inc.,,,,,1046 Munoz Village,Christinaton,CA,02066,2697010057,primehealthnetworkinc..@company.com,623410605,EIN
8282,Medical Provider,Wellness Solutions Group,,,,,168 Robert Lock Apt. 376,Jasonmouth,NV,82636,0019588159,wellnesssolutionsgroup.@company.com,307308584,EIN
8283,Medical Provider,Prime Health Network Corporation,,,,,85302 Maria Lights,North William,MI,87388,5133504909,primehealthnetworkcorporation.@company.com,056527435,EIN
8284,Medical Provider,Wellness Solutions LLC,,,,,0091 Cook Track Suite 854,Lake Billport,WA,54739,7008170617,wellnesssolutionsllc.@company.com,600813773,EIN
8285,Medical Provider,Prime Health Network LLC,,,,,39284 Vargas Brook Apt. 514,Jonesstad,TX,28678,2346591044,primehealthnetworkllc.@company.com,665141537,EIN
8286,Medical Provider,Prime Health Network Inc.,,,,,781 Emily Causeway Apt. 446,Blackport,VA,25767,0013259674,primehealthnetworkinc..@company.com,993189505,EIN
8287,Medical Provider,Healthcare Partners Group,,,,,3316 Ferguson Corner,Elijahmouth,FL,01462,7248159912,healthcarepartnersgroup.@company.com,381452125,EIN
8288,Medical Provider,Cura Medical Services Corporation,,,,,06821 Sarah View,Brendamouth,FL,83302,6055404715,curamedicalservicescorporation.@company.com,048159742,EIN
8289,Medical Provider,Cura Medical Services Inc.,,,,,508 Brown Pass Suite 038,Fischerhaven,VA,57383,1431243104,curamedicalservicesinc..@company.com,416950259,EIN
8290,Medical Provider,Prime Health Network Corporation,,,,,74970 Matthew Square,Ericburgh,FL,28413,0017632857,primehealthnetworkcorporation.@company.com,224244010,EIN
8291,Medical Provider,Cura Medical Services Corporation,,,,,169 Hardin Falls Suite 567,Port Victorhaven,WA,20880,5632773564,curamedicalservicescorporation.@company.com,641292780,EIN
8292,Medical Provider,Wellness Solutions Inc.,,,,,43913 Zachary Green Apt. 901,Hooverland,MI,92296,0019959838,wellnesssolutionsinc..@company.com,778459686,EIN
8293,Medical Provider,Healthcare Partners Inc.,,,,,09032 Mueller Freeway,Lake Michaelport,WA,61084,0015357868,healthcarepartnersinc..@company.com,346354611,EIN
8294,Medical Provider,Healthcare Partners Solutions,,,,,0076 Miller Ferry Apt. 454,East Gabrieltown,NJ,76074,3773785954,healthcarepartnerssolutions.@company.com,922705835,EIN
8295,Medical Provider,Wellness Solutions Solutions,,,,,51415 Wilcox Stream,East Nancyfort,FL,75679,1538774829,wellnesssolutionssolutions.@company.com,522652081,EIN
8296,Medical Provider,Healthcare Partners LLC,,,,,432 Jennifer Port,Lake David,WA,14647,6476276852,healthcarepartnersllc.@company.com,614566382,EIN
8297,Medical Provider,Cura Medical Services Partners,,,,,994 Klein Lakes Suite 974,South Timothychester,FL,36037,4449857117,curamedicalservicespartners.@company.com,320420903,EIN
8298,Medical Provider,Cura Medical Services Group,,,,,6472 Courtney Flats Apt. 373,Davenportstad,NY,35719,8889559211,curamedicalservicesgroup.@company.com,771377488,EIN
8299,Medical Provider,Wellness Solutions Partners,,,,,7028 Kelsey Plains Suite 264,South Catherinetown,WA,34825,7669048177,wellnesssolutionspartners.@company.com,468616729,EIN
8300,Medical Provider,Cura Medical Services LLC,,,,,62385 Williams Bypass,Silvaberg,NJ,33980,5334268040,curamedicalservicesllc.@company.com,484238810,EIN
8301,Medical Provider,Healthcare Partners Group,,,,,07274 Brandon Underpass Suite 651,Johnsonstad,OH,66383,2459806606,healthcarepartnersgroup.@company.com,948372239,EIN
8302,Medical Provider,Wellness Solutions LLC,,,,,701 Santos Streets,Nicholsshire,TX,86981,0013777916,wellnesssolutionsllc.@company.com,838514091,EIN
8303,Medical Provider,Prime Health Network Solutions,,,,,26421 Valdez Station Suite 550,West Danielside,NJ,41796,9488191833,primehealthnetworksolutions.@company.com,599475757,EIN
8304,Medical Provider,Cura Medical Services Corporation,,,,,30293 Gabriella Meadow Apt. 305,Owensstad,CA,63613,1317231076,curamedicalservicescorporation.@company.com,465642767,EIN
8305,Medical Provider,Prime Health Network Group,,,,,05049 Parker Drive Suite 744,Lake Andrew,WV,42763,1602797308,primehealthnetworkgroup.@company.com,447018564,EIN
8306,Medical Provider,Healthcare Partners LLC,,,,,817 Lori Glens,New Andrewside,TX,48648,6488522063,healthcarepartnersllc.@company.com,129862552,EIN
8307,Medical Provider,Healthcare Partners Solutions,,,,,7734 Cole Lane,Lake Loriport,NV,17743,2588445371,healthcarepartnerssolutions.@company.com,040475418,EIN
8308,Medical Provider,Cura Medical Services LLC,,,,,423 Gerald Islands Suite 984,South Kyleville,VA,77209,0015846865,curamedicalservicesllc.@company.com,204331104,EIN
8309,Medical Provider,Cura Medical Services Partners,,,,,1684 Campbell Ways,New Josephview,MI,50282,5076377652,curamedicalservicespartners.@company.com,597028763,EIN
8310,Medical Provider,Cura Medical Services Group,,,,,19522 Melissa Lodge Suite 016,South Karlburgh,VA,43527,5759972096,curamedicalservicesgroup.@company.com,990938712,EIN
8311,Medical Provider,Healthcare Partners Solutions,,,,,5248 Randy Summit,West Tara,WV,34762,1265538156,healthcarepartnerssolutions.@company.com,328387052,EIN
8312,Medical Provider,Healthcare Partners LLC,,,,,52004 Ortiz Islands Apt. 911,West Jessicaton,WV,67094,7494222901,healthcarepartnersllc.@company.com,120152880,EIN
8313,Medical Provider,Wellness Solutions Partners,,,,,533 Lisa Roads,Jamesview,NJ,66945,9927712556,wellnesssolutionspartners.@company.com,217262875,EIN
8314,Medical Provider,Healthcare Partners LLC,,,,,63577 Dixon Garden,South Lauraberg,NJ,10617,5885462219,healthcarepartnersllc.@company.com,932103994,EIN
8315,Medical Provider,Cura Medical Services LLC,,,,,7332 Velazquez Cape,East Loriport,MI,89664,5389889466,curamedicalservicesllc.@company.com,348836885,EIN
8316,Medical Provider,Cura Medical Services Inc.,,,,,73057 Lee Stravenue,Craigtown,NY,01621,6614362720,curamedicalservicesinc..@company.com,863681135,EIN
8317,Medical Provider,Cura Medical Services Solutions,,,,,751 Felicia Forge,Valerieberg,MI,86375,0019698877,curamedicalservicessolutions.@company.com,584924078,EIN
8318,Medical Provider,Cura Medical Services Solutions,,,,,573 William Flats Apt. 626,Lake Jasonland,CA,97149,7773001956,curamedicalservicessolutions.@company.com,990175115,EIN
8319,Medical Provider,Healthcare Partners Corporation,,,,,970 Reed Ramp Suite 421,Kaylashire,NY,42721,3076454511,healthcarepartnerscorporation.@company.com,641015798,EIN
8320,Medical Provider,Prime Health Network Group,,,,,845 Benjamin Estate Apt. 582,Elizabethshire,FL,63943,4114198160,primehealthnetworkgroup.@company.com,830470335,EIN
8321,Medical Provider,Healthcare Partners Group,,,,,863 Erica Freeway,East Thomastown,NV,71508,9498706996,healthcarepartnersgroup.@company.com,949806622,EIN
8322,Medical Provider,Cura Medical Services Corporation,,,,,379 Sandra Village,Alanside,FL,09738,9419883046,curamedicalservicescorporation.@company.com,904242698,EIN
8323,Medical Provider,Prime Health Network Corporation,,,,,501 Hicks Islands Apt. 006,Danielview,CA,42332,7709927073,primehealthnetworkcorporation.@company.com,146111654,EIN
8324,Medical Provider,Cura Medical Services LLC,,,,,28948 Underwood Pike Apt. 060,Johnstad,FL,72181,2957657653,curamedicalservicesllc.@company.com,835462376,EIN
8325,Medical Provider,Cura Medical Services Group,,,,,73744 Murphy Village,South Michael,CA,94090,8653990117,curamedicalservicesgroup.@company.com,871593824,EIN
8326,Medical Provider,Wellness Solutions Corporation,,,,,557 Carney Fork Suite 236,Bryantown,NV,57303,1460771056,wellnesssolutionscorporation.@company.com,406692396,EIN
8327,Medical Provider,Healthcare Partners Group,,,,,90785 Michael Parkways Suite 733,Lake Calebfurt,NY,65295,7878389310,healthcarepartnersgroup.@company.com,765158269,EIN
8328,Medical Provider,Healthcare Partners LLC,,,,,658 Medina Ports Suite 414,East Jessica,TX,92372,6927851449,healthcarepartnersllc.@company.com,565238145,EIN
8329,Medical Provider,Prime Health Network Partners,,,,,31882 Anita Inlet Suite 208,Jamesfort,CA,69343,6839078626,primehealthnetworkpartners.@company.com,443177297,EIN
8330,Medical Provider,Healthcare Partners Group,,,,,235 Justin Mission,North Jasonmouth,CA,90846,7422585387,healthcarepartnersgroup.@company.com,839968202,EIN
8331,Medical Provider,Wellness Solutions Group,,,,,550 Gibson Mountain,New Robertmouth,TX,93492,8664929962,wellnesssolutionsgroup.@company.com,939989299,EIN
8332,Medical Provider,Wellness Solutions Group,,,,,0178 Conway Roads Apt. 374,South Brianshire,VA,02026,1524708637,wellnesssolutionsgroup.@company.com,509614468,EIN
8333,Medical Provider,Wellness Solutions Partners,,,,,1382 Jessica Well Apt. 019,Reedtown,MA,95345,7924867662,wellnesssolutionspartners.@company.com,584665627,EIN
8334,Medical Provider,Healthcare Partners Solutions,,,,,1620 Kathy Bypass,North Katherinefurt,OH,40030,0013575511,healthcarepartnerssolutions.@company.com,582328996,EIN
8335,Medical Provider,Prime Health Network Partners,,,,,5039 Jonathon Ports Suite 144,New Brianfurt,NY,67716,1218985495,primehealthnetworkpartners.@company.com,580910670,EIN
8336,Medical Provider,Cura Medical Services Corporation,,,,,630 Jenny Mountains Suite 296,East Michael,NY,83492,2454259548,curamedicalservicescorporation.@company.com,950832790,EIN
8337,Medical Provider,Cura Medical Services Partners,,,,,5983 Jennifer Grove Apt. 042,West Christophershire,TX,66816,8618981594,curamedicalservicespartners.@company.com,445051137,EIN
8338,Medical Provider,Cura Medical Services Inc.,,,,,06414 Hooper Ville,Ericton,TX,45989,1433850646,curamedicalservicesinc..@company.com,010426351,EIN
8339,Medical Provider,Cura Medical Services Partners,,,,,7336 Julie Turnpike Suite 214,North Joseph,NV,01015,3415895838,curamedicalservicespartners.@company.com,038333908,EIN
8340,Medical Provider,Wellness Solutions Partners,,,,,670 Peterson Plains Suite 779,Rogerport,VA,70814,0019224638,wellnesssolutionspartners.@company.com,939594590,EIN
8341,Medical Provider,Prime Health Network Group,,,,,91250 Dustin Summit,New Edwardmouth,WV,10255,7769791616,primehealthnetworkgroup.@company.com,245510327,EIN
8342,Medical Provider,Wellness Solutions Solutions,,,,,25407 Hall Ports,Anthonyfort,WA,34730,5082515854,wellnesssolutionssolutions.@company.com,268928460,EIN
8343,Medical Provider,Prime Health Network Inc.,,,,,307 Flowers Estate,Port Jamesside,NV,88302,5236387524,primehealthnetworkinc..@company.com,737717487,EIN
8344,Medical Provider,Prime Health Network LLC,,,,,2965 Hill Flat Suite 736,Duncanville,WA,65279,1840944759,primehealthnetworkllc.@company.com,019257487,EIN
8345,Medical Provider,Prime Health Network LLC,,,,,423 Katie Lights,North Leslieborough,TX,52997,0015222170,primehealthnetworkllc.@company.com,584122695,EIN
8346,Medical Provider,Healthcare Partners Solutions,,,,,7404 Christine Way Suite 805,North Clarencehaven,OH,37029,8726616098,healthcarepartnerssolutions.@company.com,711334394,EIN
8347,Medical Provider,Wellness Solutions Group,,,,,426 Johnson Springs Apt. 494,Donnaburgh,TX,03122,2282204755,wellnesssolutionsgroup.@company.com,651931364,EIN
8348,Medical Provider,Wellness Solutions Partners,,,,,2543 Kelly Loaf Apt. 080,Sonyastad,WA,51961,9487000282,wellnesssolutionspartners.@company.com,959097699,EIN
8349,Medical Provider,Prime Health Network Partners,,,,,174 Weber Trail Suite 359,Liustad,WV,62990,6428383095,primehealthnetworkpartners.@company.com,640292979,EIN
8350,Medical Provider,Wellness Solutions Inc.,,,,,96399 Erik Squares,Yoderchester,CA,15377,2233601215,wellnesssolutionsinc..@company.com,903380408,EIN
8351,Medical Provider,Prime Health Network Inc.,,,,,787 Davis Field Apt. 479,Ericaburgh,WV,74820,9888579236,primehealthnetworkinc..@company.com,584306448,EIN
8352,Medical Provider,Healthcare Partners Corporation,,,,,0774 Thompson Knoll Apt. 892,West Neilchester,NJ,29414,5374838453,healthcarepartnerscorporation.@company.com,681326895,EIN
8353,Medical Provider,Wellness Solutions Corporation,,,,,17283 Price Isle Suite 083,East Scott,NV,97883,6736986729,wellnesssolutionscorporation.@company.com,465951807,EIN
8354,Medical Provider,Healthcare Partners Corporation,,,,,2296 James Locks Apt. 706,Sarahborough,NJ,53784,3776392609,healthcarepartnerscorporation.@company.com,233990138,EIN
8355,Medical Provider,Cura Medical Services Group,,,,,69508 Young Mission,Hickstown,VA,22692,1863439592,curamedicalservicesgroup.@company.com,012534239,EIN
8356,Medical Provider,Cura Medical Services Partners,,,,,93368 Michael Plaza Apt. 333,North Jeffreyburgh,MI,70605,4375031504,curamedicalservicespartners.@company.com,837360429,EIN
8357,Medical Provider,Cura Medical Services Inc.,,,,,0560 Amy Way,East Ryantown,NV,56581,3109545092,curamedicalservicesinc..@company.com,402660742,EIN
8358,Medical Provider,Prime Health Network Corporation,,,,,6627 James Stream Suite 931,Jamesland,MI,89909,0016475544,primehealthnetworkcorporation.@company.com,341306175,EIN
8359,Medical Provider,Wellness Solutions Group,,,,,51952 Michelle Orchard,Austinburgh,MI,45609,9114752675,wellnesssolutionsgroup.@company.com,519088896,EIN
8360,Medical Provider,Cura Medical Services Corporation,,,,,7400 Adams Mills,Matthewfurt,VA,21933,5887094971,curamedicalservicescorporation.@company.com,468986385,EIN
8361,Medical Provider,Prime Health Network Solutions,,,,,5098 Helen Locks Apt. 264,East Alantown,MA,09898,1971929375,primehealthnetworksolutions.@company.com,463687727,EIN
8362,Medical Provider,Prime Health Network Partners,,,,,16640 King Plains,Johnton,NY,51121,3958719937,primehealthnetworkpartners.@company.com,020125481,EIN
8363,Medical Provider,Prime Health Network Partners,,,,,01964 Jill Views Apt. 501,South Dakotachester,CA,11394,7026773789,primehealthnetworkpartners.@company.com,331474307,EIN
8364,Medical Provider,Prime Health Network Group,,,,,74332 Austin Drive Apt. 112,Hogantown,MA,62857,4392436743,primehealthnetworkgroup.@company.com,625365759,EIN
8365,Medical Provider,Healthcare Partners Partners,,,,,76761 Thompson Plains,Julianbury,TX,75842,1558882219,healthcarepartnerspartners.@company.com,771940002,EIN
8366,Medical Provider,Cura Medical Services Solutions,,,,,474 Austin Walks,Pittmanfurt,NY,89700,7662994404,curamedicalservicessolutions.@company.com,617666066,EIN
8367,Medical Provider,Cura Medical Services Inc.,,,,,9776 Angela Knoll,East Jeffreystad,WA,92318,0012949890,curamedicalservicesinc..@company.com,645542070,EIN
