CLM_DTL_ID,CLMT_HIRE_DT,CLMT_JOB_TTL,CLMT_JOB_TYP,CLMT_DISAB_BGN_DT,CLMT_AVG_WKLY_WAGE,WORK_LOC,INDUSTRY,JOB_DESC,WORK_ENVIRONMENT,SUPERVISOR_NAME,REPORTING_CHANNEL,EMPLOYMENT_STATUS
4429,2008-08-31,Software Engineer,Part-time,2008-08-21,7205.73,Port Erik,Construction,Software Engineer responsible for various operational tasks.,Hybrid,Samuel Glover,Email,Active
4430,2006-12-26,Cashier,Full-time,2007-05-20,6726.83,New Sara,Finance,Cashier responsible for various operational tasks.,On-site,Nicholas Newton,Web,Active
4431,2012-03-11,Software Engineer,Full-time,2012-06-02,6440.63,North Stephaniechester,Retail,Software Engineer responsible for various operational tasks.,On-site,Julie Sexton,Email,Active
4432,2009-04-17,Software Engineer,Full-time,2009-06-22,720.82,West Hailey,Technology,Software Engineer responsible for various operational tasks.,On-site,Antonio Peterson,Web,Active
4433,2016-12-08,Security Guard,Full-time,2017-07-03,5152.15,Elainetown,Finance,Security Guard responsible for various operational tasks.,On-site,Jonathan Hill,Email,Active
4434,2014-09-16,Nurse,Full-time,2015-05-25,6499.78,Walkerside,Healthcare,Nurse responsible for various operational tasks.,On-site,Kathleen Garcia,Phone,Active
4435,2019-11-15,Warehouse Worker,Full-time,2020-04-30,6122.86,New Mark,Technology,Warehouse Worker responsible for various operational tasks.,On-site,Erin Vega,Phone,Active
4436,2007-12-15,Nurse,Full-time,2008-06-22,4795.33,New Kelseymouth,Manufacturing,Nurse responsible for various operational tasks.,On-site,Megan Williams,Web,Terminated
4437,2014-09-09,Mechanic,Full-time,2015-05-31,6206.95,Lake Tracy,Retail,Mechanic responsible for various operational tasks.,On-site,Gerald Jones,Email,Active
4438,2005-06-04,Nurse,Full-time,2006-05-16,929.93,Dannyhaven,Healthcare,Nurse responsible for various operational tasks.,On-site,Noah Hill,Phone,Active
4439,2020-01-12,Security Guard,Full-time,2020-09-05,1995.24,Joyside,Finance,Security Guard responsible for various operational tasks.,On-site,Javier Simmons,Web,Active
4440,2009-10-26,Office Clerk,Full-time,2010-09-11,6031.07,Jacobburgh,Manufacturing,Office Clerk responsible for various operational tasks.,On-site,Christian Baker,Phone,Terminated
4441,2016-05-11,Sales Associate,Full-time,2017-02-25,7451.36,Barkershire,Retail,Sales Associate responsible for various operational tasks.,On-site,Cameron Hughes,Web,Active
4442,2006-12-07,Software Engineer,Full-time,2007-08-23,949.96,Montgomerychester,Finance,Software Engineer responsible for various operational tasks.,On-site,David Collins,Email,Active
4443,2011-02-07,Software Engineer,Full-time,2011-12-07,7794.58,East Alec,Construction,Software Engineer responsible for various operational tasks.,On-site,Rebecca Nelson,Email,Active
4444,2019-04-07,Office Clerk,Part-time,2019-07-10,2181.16,Trujilloberg,Construction,Office Clerk responsible for various operational tasks.,Remote,Justin Anderson,Web,Active
4445,2020-07-24,Office Clerk,Part-time,2020-07-16,2950.67,East Jennifer,Technology,Office Clerk responsible for various operational tasks.,On-site,Robert Osborne,Web,Terminated
4446,2023-12-08,Software Engineer,Part-time,2024-11-18,3344.31,Port Julie,Construction,Software Engineer responsible for various operational tasks.,On-site,James Henry,Phone,Active
4447,2024-08-22,Mechanic,Full-time,2025-01-26,6244.1,West Michael,Finance,Mechanic responsible for various operational tasks.,On-site,Tara Alvarez,Web,Active
4448,2011-04-03,Office Clerk,Full-time,2011-06-20,2582.86,South Michaelton,Transportation,Office Clerk responsible for various operational tasks.,On-site,Charles Grimes,Email,Active
4449,2017-09-02,Sales Associate,Full-time,2017-11-02,1587.45,Schmidtborough,Healthcare,Sales Associate responsible for various operational tasks.,On-site,Erin Walker,Web,Active
4450,2024-08-20,Sales Associate,Full-time,2024-09-24,7482.56,Johnfort,Manufacturing,Sales Associate responsible for various operational tasks.,On-site,Amy Harris,Email,Active
4451,2019-07-07,Warehouse Worker,Full-time,2020-02-18,1876.78,North Amybury,Transportation,Warehouse Worker responsible for various operational tasks.,On-site,Tiffany Henderson,Email,Active
4452,2017-08-25,Mechanic,Full-time,2018-08-21,1003.74,South Steven,Finance,Mechanic responsible for various operational tasks.,On-site,Tara Chandler DVM,Web,Active
4453,2006-07-31,Sales Associate,Full-time,2007-03-17,826.68,Matthewland,Hospitality,Sales Associate responsible for various operational tasks.,On-site,Anita Yang,Email,Active
4454,2007-03-13,Software Engineer,Full-time,2007-03-30,7957.77,Johnsonborough,Hospitality,Software Engineer responsible for various operational tasks.,On-site,Angel Woods,Phone,Active
4455,2012-03-05,Warehouse Worker,Full-time,2013-01-23,1977.62,East James,Construction,Warehouse Worker responsible for various operational tasks.,Remote,Jody Rodriguez,Web,Terminated
4456,2021-06-02,Mechanic,Full-time,2022-04-21,4675.4,West Carolchester,Construction,Mechanic responsible for various operational tasks.,On-site,Kathy Russell,Email,Active
4457,2007-01-04,Warehouse Worker,Full-time,2007-03-03,6014.36,South Edward,Healthcare,Warehouse Worker responsible for various operational tasks.,On-site,Cynthia Wilson,Email,Active
4458,2011-09-08,Mechanic,Full-time,2012-07-06,2290.35,South Todd,Manufacturing,Mechanic responsible for various operational tasks.,On-site,Joseph Wagner,Phone,Active
4459,2014-07-21,Cashier,Part-time,2014-12-15,5880.08,Briannatown,Transportation,Cashier responsible for various operational tasks.,On-site,Heidi Davis,Phone,Active
4460,2020-12-04,Office Clerk,Full-time,2021-04-13,2822.98,East John,Retail,Office Clerk responsible for various operational tasks.,On-site,Kristopher Love II,Web,Active
4461,2016-12-25,Mechanic,Full-time,2017-03-15,6664.04,Taylormouth,Technology,Mechanic responsible for various operational tasks.,On-site,Jeffrey Fletcher,Web,Active
4462,2013-10-12,Software Engineer,Part-time,2013-10-25,7139.43,Brittanyfurt,Hospitality,Software Engineer responsible for various operational tasks.,Remote,Maria Zamora,Phone,Terminated
4463,2005-12-10,Warehouse Worker,Part-time,2006-12-19,2160.86,South Coreyshire,Hospitality,Warehouse Worker responsible for various operational tasks.,Hybrid,Matthew Rodriguez,Email,Active
4464,2022-01-04,Software Engineer,Part-time,2022-12-14,3071.34,West Charles,Finance,Software Engineer responsible for various operational tasks.,On-site,Jonathan Barber,Phone,Terminated
4465,2006-09-08,Software Engineer,Full-time,2007-02-22,6101.35,Adambury,Hospitality,Software Engineer responsible for various operational tasks.,On-site,Jennifer Moreno,Email,Active
4466,2010-08-04,Mechanic,Full-time,2011-02-15,756.47,Gainesfort,Finance,Mechanic responsible for various operational tasks.,On-site,Tiffany Henson,Phone,Active
4467,2008-10-08,Office Clerk,Full-time,2009-02-05,5519.68,East Aprilfort,Technology,Office Clerk responsible for various operational tasks.,On-site,Kimberly Todd,Email,Active
4468,2022-05-08,Security Guard,Full-time,2022-09-26,2858.73,North Alejandrohaven,Transportation,Security Guard responsible for various operational tasks.,On-site,Sarah Petty,Phone,Active
4469,2008-11-27,Office Clerk,Full-time,2009-02-08,5969.91,East Tiffanyshire,Construction,Office Clerk responsible for various operational tasks.,On-site,Robert Lucas,Web,Active
4470,2019-02-07,Security Guard,Full-time,2020-01-14,2190.02,North Jeanetteborough,Healthcare,Security Guard responsible for various operational tasks.,On-site,Eugene Nguyen,Email,Active
4471,2006-06-20,Cashier,Full-time,2006-09-06,3538.13,Lake Charlesborough,Construction,Cashier responsible for various operational tasks.,On-site,Christina Flowers,Phone,Active
4472,2008-05-15,Software Engineer,Full-time,2008-12-19,1714.06,East Ryanborough,Hospitality,Software Engineer responsible for various operational tasks.,On-site,Katie Brown,Email,Active
4473,2011-07-15,Nurse,Full-time,2012-06-16,2788.21,North Ryan,Healthcare,Nurse responsible for various operational tasks.,On-site,Mercedes Morse,Web,Active
4474,2014-01-11,Mechanic,Full-time,2014-05-29,4927.37,New Kevinport,Manufacturing,Mechanic responsible for various operational tasks.,On-site,Alexandra Morris,Phone,Active
4475,2020-08-22,Software Engineer,Full-time,2021-04-26,4015.84,Lloydport,Manufacturing,Software Engineer responsible for various operational tasks.,On-site,Kimberly Morales,Web,Active
4476,2017-08-14,Warehouse Worker,Full-time,2018-03-10,7606.72,Porterville,Finance,Warehouse Worker responsible for various operational tasks.,On-site,Alicia Morales,Email,Active
4477,2013-04-22,Software Engineer,Full-time,2014-04-01,1846.84,Nicoletown,Healthcare,Software Engineer responsible for various operational tasks.,On-site,Sandra Ford,Email,Active
4478,2022-03-13,Cashier,Full-time,2022-03-17,1835.49,Cynthiaberg,Manufacturing,Cashier responsible for various operational tasks.,Hybrid,Suzanne Brown,Email,Terminated
4479,2016-01-15,Software Engineer,Part-time,2016-01-21,6888.98,Michaelbury,Healthcare,Software Engineer responsible for various operational tasks.,On-site,Carol Harvey,Email,Active
4480,2023-09-23,Nurse,Part-time,2023-09-25,5626.24,Sarahmouth,Transportation,Nurse responsible for various operational tasks.,On-site,Brian Sims,Web,Terminated
4481,2009-04-17,Mechanic,Full-time,2009-05-02,2443.33,Tracyport,Finance,Mechanic responsible for various operational tasks.,Remote,Sherry Cooper,Web,Active
4482,2021-07-06,Software Engineer,Full-time,2022-04-28,3730.89,Campbellfurt,Healthcare,Software Engineer responsible for various operational tasks.,On-site,Allison Mcfarland MD,Web,Active
4483,2006-09-22,Office Clerk,Full-time,2007-05-04,2070.89,South Frankborough,Healthcare,Office Clerk responsible for various operational tasks.,On-site,Desiree Glenn,Web,Active
4484,2017-11-04,Sales Associate,Part-time,2018-01-20,5683.18,West Jeffreyview,Transportation,Sales Associate responsible for various operational tasks.,Hybrid,Tamara Obrien,Web,Active
4485,2015-12-30,Software Engineer,Full-time,2016-08-04,7841.12,Wilsonhaven,Hospitality,Software Engineer responsible for various operational tasks.,On-site,Daniel Elliott,Phone,Active
4486,2022-01-26,Cashier,Full-time,2022-07-30,6089.21,Mitchelltown,Finance,Cashier responsible for various operational tasks.,On-site,Aaron Kemp,Email,Active
4487,2008-05-28,Security Guard,Full-time,2008-12-19,3038.85,Castillostad,Construction,Security Guard responsible for various operational tasks.,On-site,Sarah Brown,Web,Active
4488,2014-04-30,Cashier,Full-time,2014-04-27,2204.34,New Codyside,Healthcare,Cashier responsible for various operational tasks.,Remote,Samuel Hall,Web,Terminated
4489,2022-10-03,Cashier,Full-time,2023-04-24,6740.8,Craigburgh,Transportation,Cashier responsible for various operational tasks.,On-site,Amanda Brown,Phone,Active
4490,2017-09-14,Mechanic,Full-time,2018-02-21,5740.83,Lake Graceberg,Manufacturing,Mechanic responsible for various operational tasks.,On-site,Savannah Duarte,Email,Active
4491,2011-10-03,Warehouse Worker,Full-time,2012-08-17,6728.62,Evantown,Transportation,Warehouse Worker responsible for various operational tasks.,On-site,Jackie Scott,Phone,Active
4492,2023-05-28,Mechanic,Full-time,2023-10-08,842.57,Stevenburgh,Transportation,Mechanic responsible for various operational tasks.,On-site,Elizabeth Jones,Phone,Active
4493,2010-02-25,Warehouse Worker,Full-time,2010-10-12,2812.26,Gutierrezburgh,Hospitality,Warehouse Worker responsible for various operational tasks.,On-site,Peter Mitchell,Web,Active
4494,2021-06-30,Mechanic,Full-time,2022-01-12,2563.92,East Robert,Retail,Mechanic responsible for various operational tasks.,On-site,Michael Moore,Web,Active
4495,2011-09-19,Sales Associate,Full-time,2011-11-23,793.59,Lake Jill,Finance,Sales Associate responsible for various operational tasks.,On-site,Dr. Emily Duran,Email,Active
4496,2020-12-31,Cashier,Full-time,2021-12-07,557.94,West Michael,Transportation,Cashier responsible for various operational tasks.,On-site,Maurice Braun,Web,Active
4497,2019-07-18,Software Engineer,Full-time,2020-04-07,4063.92,Ellisberg,Manufacturing,Software Engineer responsible for various operational tasks.,On-site,Michelle Brown,Phone,Active
4498,2014-05-27,Security Guard,Full-time,2014-08-19,3708.31,New Cameronfort,Manufacturing,Security Guard responsible for various operational tasks.,On-site,Johnny Nguyen,Email,Active
4499,2019-07-14,Cashier,Full-time,2019-11-07,3924.51,Port Nicoletown,Construction,Cashier responsible for various operational tasks.,On-site,Robert Edwards,Web,Active
4500,2010-12-09,Office Clerk,Full-time,2011-08-25,2076.51,Williamside,Construction,Office Clerk responsible for various operational tasks.,On-site,Christopher Hines,Email,Active
4501,2016-01-27,Security Guard,Full-time,2017-01-05,5568.04,New Danielton,Hospitality,Security Guard responsible for various operational tasks.,On-site,Roger Reynolds,Web,Active
4502,2012-03-13,Warehouse Worker,Full-time,2012-06-01,4502.75,Jenniferbury,Transportation,Warehouse Worker responsible for various operational tasks.,On-site,Tony Erickson,Web,Active
4503,2016-05-06,Cashier,Part-time,2016-07-03,2811.77,Kingfurt,Manufacturing,Cashier responsible for various operational tasks.,Hybrid,Nicole Krueger,Phone,Active
4504,2024-07-18,Security Guard,Full-time,2025-03-10,3112.25,West Eddieport,Retail,Security Guard responsible for various operational tasks.,On-site,Mrs. Pamela Bernard MD,Phone,Active
4505,2017-02-19,Cashier,Full-time,2017-11-07,5100.28,North Dustinfort,Construction,Cashier responsible for various operational tasks.,Hybrid,Glen Ray,Web,Active
4506,2013-04-23,Sales Associate,Full-time,2014-03-19,7719.27,Jenniferville,Healthcare,Sales Associate responsible for various operational tasks.,On-site,Jaime Gutierrez,Web,Active
4507,2013-08-04,Cashier,Full-time,2013-12-26,1391.46,Snyderside,Hospitality,Cashier responsible for various operational tasks.,Remote,Fred Nixon,Phone,Active
4508,2008-04-26,Mechanic,Full-time,2008-07-25,4777.66,Brucehaven,Manufacturing,Mechanic responsible for various operational tasks.,On-site,Sarah Moore,Email,Active
4509,2017-09-16,Office Clerk,Full-time,2018-07-06,2998.44,North Jeffreyborough,Finance,Office Clerk responsible for various operational tasks.,On-site,Michelle Wagner,Web,Active
4510,2019-09-06,Cashier,Full-time,2020-08-04,5818.08,New Deannaland,Hospitality,Cashier responsible for various operational tasks.,On-site,Brian Kirk,Phone,Active
4511,2008-01-22,Nurse,Part-time,2008-01-08,2131.62,Jonesside,Retail,Nurse responsible for various operational tasks.,Remote,Christopher Gill,Web,Active
4512,2013-08-08,Sales Associate,Full-time,2014-06-20,3648.69,Jeffreyview,Hospitality,Sales Associate responsible for various operational tasks.,On-site,Deborah Gonzalez,Phone,Active
4513,2007-12-16,Office Clerk,Full-time,2008-11-16,5531.26,East Lisa,Technology,Office Clerk responsible for various operational tasks.,On-site,Daniel Hayes,Web,Terminated
4514,2012-05-23,Warehouse Worker,Full-time,2012-08-29,872.89,West Paul,Healthcare,Warehouse Worker responsible for various operational tasks.,On-site,Ryan Reed,Phone,Active
4515,2009-04-29,Nurse,Full-time,2010-02-18,5789.61,Watsonton,Healthcare,Nurse responsible for various operational tasks.,On-site,Eddie Patel,Phone,Active
4516,2007-04-18,Warehouse Worker,Full-time,2008-04-11,3700.97,East Michaelton,Manufacturing,Warehouse Worker responsible for various operational tasks.,On-site,Michael Schroeder,Web,Active
4517,2015-08-08,Warehouse Worker,Full-time,2015-10-12,3314.31,West Brianna,Retail,Warehouse Worker responsible for various operational tasks.,On-site,Heidi Dillon,Web,Active
4518,2021-05-19,Warehouse Worker,Full-time,2022-01-07,7998.67,Robertside,Manufacturing,Warehouse Worker responsible for various operational tasks.,On-site,Amanda Clark,Web,Active
4519,2013-04-14,Mechanic,Part-time,2013-04-01,937.5,East Scottfurt,Finance,Mechanic responsible for various operational tasks.,Remote,Karen Davis,Email,Active
4520,2024-05-02,Nurse,Part-time,2024-07-06,6544.15,East Rachael,Retail,Nurse responsible for various operational tasks.,Remote,Jason Cooper,Email,Active
4521,2021-12-03,Nurse,Full-time,2021-12-21,3046.29,East Jeremyfurt,Retail,Nurse responsible for various operational tasks.,Hybrid,Shelly Johnson,Web,Active
4522,2006-08-10,Mechanic,Full-time,2006-10-31,968.02,South Laurie,Healthcare,Mechanic responsible for various operational tasks.,On-site,Joseph Campbell,Email,Active
